,index,id,date,time,user_id,username,name,tweet,language,link,EYD,remove_stopword,Stemming,Token,label
299,151,1.64008e+18,3/27/2023,2:57:02,1.3314e+18,21beritaterkini,Berita Terkini,bule polandia bikin ulah dideportasi gubernur bali tindak tegas wna langgar aturan,in,https://twitter.com/21BeritaTerkini/status/1640080438071898114,bule polandia bikin ulah dideportasi gubernur bali tindak tegas warga negara asing langgar aturan,bule polandia bikin ulah dideportasi gubernur bali tindak warga negara asing langgar aturan,bule polandia bikin ulah deportasi gubernur bali tindak warga negara asing langgar atur,"['bule', 'polandia', 'bikin', 'ulah', 'deportasi', 'gubernur', 'bali', 'tindak', 'w', 'arga', 'negara', 'asing', 'langgar', 'atur']",0
300,152,1.6399e+18,3/26/2023,15:02:31,9.1229e+17,klytommoy,ToMmoY kly,harusnya disambungin pideo bule bali dr amrik yg banyak langgar aturan lalin distop polisi malah treak2 yu wan stil mani yu wan stil mani,in,https://twitter.com/KlyTommoy/status/1639900623645835264,harusnya disambungin pideo bule bali dari amerika yang banyak langgar aturan lalu lintas distop polisi malah teriak teriak yu wan stil mani yu wan stil mani,disambungin pideo bule bali amerika langgar aturan lintas distop polisi teriak teriak yu wan stil mani yu wan stil mani,disambungin pideo bule bali amerika langgar atur lintas stop polisi teriak teriak yu wan stil mani yu wan stil mani,"['disambungin', 'pideo', 'bule', 'bali', 'amerika', 'langgar', 'atur', 'lintas', 'stop', 'polisi', 'teriak', 'teriak', 'yu', 'w', 'an', 'stil', 'mani', 'yu', 'w', 'an', 'stil', 'mani']",0
301,154,1.63927e+18,3/24/2023,21:21:34,7.98478e+17,balipuspanews,Balipuspanews.com,gelar razia di kuta bule langgar aturan lalin ditilang polantas,in,https://twitter.com/balipuspanews/status/1639271240966852608,gelar razia di kuta bule langgar aturan lalu lintas ditilang polantas,gelar razia kuta bule langgar aturan lintas ditilang polantas,gelar razia kuta bule langgar atur lintas tilang polantas,"['gelar', 'razia', 'kuta', 'bule', 'langgar', 'atur', 'lintas', 'tilang', 'polantas']",0
302,155,1.63925e+18,3/24/2023,20:10:02,30617522.0,wartaekonomi,Warta Ekonomi,dua bule polandia langgar aturan adat nyepi lalu diperiksa imigrasi duh temuannya ,in,https://twitter.com/WartaEkonomi/status/1639253237672075265,dua bule polandia langgar aturan adat nyepi lalu diperiksa imigrasi aduh temuannya ,bule polandia langgar aturan adat nyepi diperiksa imigrasi aduh temuannya,bule polandia langgar atur adat nyepi periksa imigrasi aduh temu,"['bule', 'polandia', 'langgar', 'atur', 'adat', 'nyepi', 'periksa', 'imigrasi', 'aduh', 'temu']",0
303,156,1.63924e+18,3/24/2023,19:16:51,1.29914e+18,tugujatim,Tugu Jatim,bule di bali kembali langgar aturan pakar hukum unair sanksi di indonesia harus konsisten ,in,https://twitter.com/tugujatim/status/1639239854532988929,bule di bali kembali langgar aturan pakar hukum unair sanksi di indonesia harus konsisten ,bule bali langgar aturan pakar hukum unair sanksi indonesia konsisten,bule bali langgar atur pakar hukum unair sanksi indonesia konsisten,"['bule', 'bali', 'langgar', 'atur', 'pakar', 'hukum', 'unair', 'sanksi', 'indonesia', 'konsisten']",0
304,158,1.63846e+18,3/22/2023,15:52:24,170598275.0,tjahjobawono,TJ. B,emg betul pengalaman kerja dg bule di perush asing hrs berani stand up for yrself apalagi kl ada yg langgar aturan perush hrs berani blg no kl ngga diinjek kitanya ,in,https://twitter.com/tjahjobawono/status/1638463626754531330,memang betul pengalaman kerja dengan bule di perush asing harus berani stand up for yrself apalagi kalau ada yang langgar aturan perush harus berani bilang no kalau tidak diinjak kitanya ,pengalaman kerja bule perush asing berani stand up for yrself langgar aturan perush berani bilang no diinjak kitanya,alam kerja bule perush asing berani stand up for yrself langgar atur perush berani bilang no injak kita,"['alam', 'kerja', 'bule', 'perush', 'asing', 'berani', 'stand', 'up', 'for', 'yrself', 'langgar', 'atur', 'perush', 'berani', 'bilang', 'no', 'injak', 'kita']",0
305,160,1.63686e+18,3/18/2023,5:42:20,142148720.0,akuikibutoijo,™,no viral no action soalny boss diviralkan bukan krn bali tdk aman boss tapi krn turis2 bule itu melanggar aturan hukum ga pake helm tanpa plat nopol langgar ijin tinggal visa turis tapi kerja dsb tapi krn klen aparat penegak hukum yg lemah cc,in,https://twitter.com/akuikibutoijo/status/1636860547407966209,no viral no action soalny bos diviralkan bukan karena bali tidak aman bos tapi karena turis2 bule itu melanggar aturan hukum tidak pakai helm tanpa plat nopol langgar izin tinggal visa turis tapi kerja dan sebagainya tapi karena kalian aparat penegak hukum yang lemah cc,no viral no action soalny bos diviralkan bali aman bos turis2 bule melanggar aturan hukum pakai helm plat nopol langgar izin tinggal visa turis kerja aparat penegak hukum lemah cc,no viral no action soalny bos diviralkan bali aman bos turis2 bule langgar atur hukum pakai helm plat nopol langgar izin tinggal visa turis kerja aparat tegak hukum lemah cc,"['no', 'viral', 'no', 'action', 'soalny', 'bos', 'diviralkan', 'bali', 'aman', 'bos', 'turis2', 'bule', 'langgar', 'atur', 'hukum', 'pakai', 'helm', 'plat', 'nopol', 'langgar', 'izin', 'tinggal', 'visa', 'turis', 'kerja', 'aparat', 'tegak', 'hukum', 'lemah', 'cc']",0
306,161,1.63639e+18,3/16/2023,22:36:31,1.54887e+18,jaga5_sila,ꦥꦼꦤ꧀ꦗꦒꦥꦤ꧀ꦕꦱꦶꦭ,bule yg ditilang bilang polisi hny butuh uangnya knp bule smp brani bilang gitu pasti ada alasan knp bule sangat brani langgar aturan lalin pasti ada alasan hal ini sangat srius segera ditangani demi polri presisi amp demi wibawa negara,in,https://twitter.com/Jaga5_sila/status/1636390998648684547,bule yang ditilang bilang polisi hanya butuh uangnya kenapa bule sampai berani bilang begitu pasti ada alasan kenapa bule sangat berani langgar aturan lalu lintas pasti ada alasan hal ini sangat srius segera ditangani demi kepolisian republik indonesia presisi amp demi wibawa negara,bule ditilang bilang polisi butuh uangnya bule berani bilang alasan bule berani langgar aturan lintas alasan srius ditangani kepolisian republik indonesia presisi amp wibawa negara,bule tilang bilang polisi butuh uang bule berani bilang alas bule berani langgar atur lintas alas srius tangan polisi republik indonesia presisi amp wibawa negara,"['bule', 'tilang', 'bilang', 'polisi', 'butuh', 'uang', 'bule', 'berani', 'bilang', 'alas', 'bule', 'berani', 'langgar', 'atur', 'lintas', 'alas', 'srius', 'tangan', 'polisi', 'republik', 'indonesia', 'presisi', 'amp', 'w', 'ibawa', 'negara']",0
307,162,1.63532e+18,3/13/2023,23:33:54,1.49035e+18,hapusingatanku,waitingforyou,bali sekarang macet dimana2 motor sebenarnya solusi buat yg hindari macet brp x liat bule jatuh arah pantai pandawa lbh tepat suruh ujian sim banyakin ojol amp yg langgar lalu lintas didenda yg langgar visa turis buat kerja jg lgsg deportasi g usah bikin aturan baru ,in,https://twitter.com/hapusingatanku/status/1635318276455821315,bali sekarang macet dimana mana motor sebenarnya solusi buat yang hindari macet berapa x lihat bule jatuh arah pantai pandawa lebih tepat suruh ujian sim perbanyak ojek online amp yang langgar lalu lintas didenda yang langgar visa turis buat kerja juga langsung deportasi tidak usah bikin aturan baru ,bali macet dimana motor solusi hindari macet x lihat bule jatuh arah pantai pandawa suruh ujian sim perbanyak ojek online amp langgar lintas didenda langgar visa turis kerja langsung deportasi bikin aturan,bali macet mana motor solusi hindar macet x lihat bule jatuh arah pantai pandawa suruh uji sim banyak ojek online amp langgar lintas denda langgar visa turis kerja langsung deportasi bikin atur,"['bali', 'macet', 'mana', 'motor', 'solusi', 'hindar', 'macet', 'x', 'lihat', 'bule', 'jatuh', 'arah', 'pantai', 'pandawa', 'suruh', 'uji', 'sim', 'banyak', 'ojek', 'online', 'amp', 'langgar', 'lintas', 'denda', 'langgar', 'visa', 'turis', 'kerja', 'langsung', 'deportasi', 'bikin', 'atur']",0
308,163,1.63526e+18,3/13/2023,19:27:18,2949545772.0,ekamu02,E K A,tuh kan akhirnya kena kau sosoan sih langgar aturan yg bisa ngelanggar aturan itu cukup warga lokal aja bule bule gosah kecakepan pen ikut melokal jg,in,https://twitter.com/ekamu02/status/1635256218595004417,itu kan akhirnya kena kamu sosoan sih langgar aturan yang bisa melanggar aturan itu cukup warga lokal saja bule bule enggak usah terlalu cakap ingin ikut melokal juga,kena sosoan langgar aturan melanggar aturan warga lokal bule bule cakap melokal,kena sosoan langgar atur langgar atur warga lokal bule bule cakap lokal,"['kena', 'sosoan', 'langgar', 'atur', 'langgar', 'atur', 'w', 'arga', 'lokal', 'bule', 'bule', 'cakap', 'lokal']",0
309,165,1.63511e+18,3/13/2023,9:50:02,30617522.0,wartaekonomi,Warta Ekonomi,bule rusia dan ukraina paling doyan langgar aturan siap siap aja terima sanksi gubernur bali,in,https://twitter.com/WartaEkonomi/status/1635110942479351809,bule rusia dan ukraina paling suka langgar aturan siap siap saja terima sanksi gubernur bali,bule rusia ukraina suka langgar aturan terima sanksi gubernur bali,bule rusia ukraina suka langgar atur terima sanksi gubernur bali,"['bule', 'rusia', 'ukraina', 'suka', 'langgar', 'atur', 'terima', 'sanksi', 'gubernur', 'bali']",0
310,166,1.63406e+18,3/10/2023,12:23:47,1.55795e+18,suaraumatnews,WodoNedu,harus tegas salah ditindak tidak salah lepas bule kasih omzet tapi sudah langgar aturan kirim pulang ke kampung halamannya ,in,https://twitter.com/suaraumatnews/status/1634062473128218624,harus tegas salah ditindak tidak salah lepas bule kasih omzet tapi sudah langgar aturan kirim pulang ke kampung halamannya ,salah ditindak salah lepas bule kasih omzet langgar aturan kirim pulang kampung halamannya,salah tindak salah lepas bule kasih omzet langgar atur kirim pulang kampung halaman,"['salah', 'tindak', 'salah', 'lepas', 'bule', 'kasih', 'omzet', 'langgar', 'atur', 'kirim', 'pulang', 'kampung', 'halaman']",0
311,167,1.63399e+18,3/10/2023,7:22:35,180696019.0,sonorafm92,Radio Sonora Jakarta,bule yg kerja ilegal di bali makin banyak ga hanya itu viral bule yg langgar aturan lalulintas dan buat petisi komplain krn suara ayam apa komentar anda streaming ,in,https://twitter.com/SonoraFM92/status/1633986673133641728,bule yang kerja ilegal di bali makin banyak tidak hanya itu viral bule yang langgar aturan lalu lintas dan buat petisi komplain karena suara ayam apa komentar anda streaming ,bule kerja ilegal bali viral bule langgar aturan lintas petisi komplain suara ayam komentar streaming,bule kerja ilegal bali viral bule langgar atur lintas petisi komplain suara ayam komentar streaming,"['bule', 'kerja', 'ilegal', 'bali', 'viral', 'bule', 'langgar', 'atur', 'lintas', 'petisi', 'komplain', 'suara', 'ayam', 'komentar', 'streaming']",0
312,168,1.63359e+18,3/9/2023,5:11:03,1242074558.0,taribarong,barong,barong bule rusia paling sering langgar aturan di bali republika online republika,in,https://twitter.com/taribarong/status/1633591181992148993,barong bule rusia paling sering langgar aturan di bali republika online republika,barong bule rusia langgar aturan bali republika online republika,barong bule rusia langgar atur bali republika online republika,"['barong', 'bule', 'rusia', 'langgar', 'atur', 'bali', 'republika', 'online', 'republika']",0
313,169,1.63359e+18,3/9/2023,4:52:14,1.52191e+18,line_lkh,linekhatulistiwa.com,bule rusia paling sering langgar aturan dibali,in,https://twitter.com/Line_LKH/status/1633586447273033728,bule rusia paling sering langgar aturan dibali,bule rusia langgar aturan dibali,bule rusia langgar atur bali,"['bule', 'rusia', 'langgar', 'atur', 'bali']",0
314,177,1.6406e+18,3/28/2023,13:28:56,69183155.0,detikcom,detikcom,begitu banyak bule nakal yang mengganggu di bali mulai dari melanggar lalu lintas sampai berulah saat nyepi namun keberadaannya tidak mempengaruhi kunjungan ,in,https://twitter.com/detikcom/status/1640601848502525953,begitu banyak bule nakal yang mengganggu di bali mulai dari melanggar lalu lintas sampai berulah saat nyepi namun keberadaannya tidak mempengaruhi kunjungan ,bule nakal mengganggu bali melanggar lintas berulah nyepi keberadaannya mempengaruhi kunjungan,bule nakal ganggu bali langgar lintas ulah nyepi ada pengaruh kunjung,"['bule', 'nakal', 'ganggu', 'bali', 'langgar', 'lintas', 'ulah', 'nyepi', 'ada', 'pengaruh', 'kunjung']",0
315,178,1.64056e+18,3/28/2023,10:23:34,124171593.0,tribunnews,Tribunnews.com,sandiaga uno mengaku terus pantau viralnya kasus bule nakal di bali belakangan ini kemenparekraf siap tindak tegas dengan ancaman deportasi hingga blacklist,in,https://twitter.com/tribunnews/status/1640555201743699968,sandiaga uno mengaku terus pantau viralnya kasus bule nakal di bali belakangan ini kemenparekraf siap tindak tegas dengan ancaman deportasi hingga daftar hitam,sandiaga uno mengaku pantau viralnya bule nakal bali kemenparekraf tindak ancaman deportasi daftar hitam,sandiaga uno aku pantau viralnya bule nakal bali kemenparekraf tindak ancam deportasi daftar hitam,"['sandiaga', 'uno', 'aku', 'pantau', 'viralnya', 'bule', 'nakal', 'bali', 'kemenparekraf', 'tindak', 'ancam', 'deportasi', 'daftar', 'hitam']",0
316,180,1.64024e+18,3/27/2023,13:33:31,7.22975e+17,abinagastra,𝖆𝖇𝖎 🇮🇩 𝖒𝖆𝖑𝖆 𝖆𝖓𝖌𝖐𝖚𝖈𝖆,dilema sih lebih baik jangan ada istilah bule miskin atau kaya tp bule nakal atau tertib jika bali hanya mau bule kaya maka bisa dipastikan harga akan naik kasian turis domestik dan org lokal dan akan ada lg rasisme antara turis asing dan domestik spt sblm bom bali ,in,https://twitter.com/AbiNagastra/status/1640240614817275905,dilema sih lebih baik jangan ada istilah bule miskin atau kayak tetapi bule nakal atau tertib jika bali hanya mau bule kayak maka bisa dipastikan harga akan naik kasihan turis domestik dan orang lokal dan akan ada lagi rasisme antara turis asing dan domestik surat pemberitahuan tahunan sebelum bom bali ,dilema istilah bule miskin bule nakal tertib bali bule harga kasihan turis domestik orang lokal rasisme turis asing domestik surat pemberitahuan tahunan bom bali,dilema istilah bule miskin bule nakal tertib bali bule harga kasihan turis domestik orang lokal rasisme turis asing domestik surat pemberitahuan tahun bom bali,"['dilema', 'istilah', 'bule', 'miskin', 'bule', 'nakal', 'tertib', 'bali', 'bule', 'harga', 'kasihan', 'turis', 'domestik', 'orang', 'lokal', 'rasisme', 'turis', 'asing', 'domestik', 'surat', 'pemberitahuan', 'tahun', 'bom', 'bali']",0
317,181,1.64203e+18,4/1/2023,12:08:30,4844627833.0,baliexpressnews,Koran Bali Express,ganggu wanita bule amerika diamankan polisi bandara ngurah rai lewat,in,https://twitter.com/baliexpressnews/status/1642031160128839680,ganggu wanita bule amerika diamankan polisi bandara ngurah rai lewat,ganggu wanita bule amerika diamankan polisi bandara ngurah rai,ganggu wanita bule amerika aman polisi bandara ngurah rai,"['ganggu', 'w', 'anita', 'bule', 'amerika', 'aman', 'polisi', 'bandara', 'ngurah', 'rai']",0
318,182,1.64201e+18,4/1/2023,10:49:48,2655442453.0,nusabalicom,NusaBali.com,mabuk di bandara ganggu istri orang bule amrik diciduk,in,https://twitter.com/nusabalicom/status/1642011355199987713,mabuk di bandara ganggu istri orang bule amerika diciduk,mabuk bandara ganggu istri orang bule amerika diciduk,mabuk bandara ganggu istri orang bule amerika ciduk,"['mabuk', 'bandara', 'ganggu', 'istri', 'orang', 'bule', 'amerika', 'ciduk']",0
319,183,1.642e+18,4/1/2023,9:52:41,4844627833.0,baliexpressnews,Koran Bali Express,bule diduga mabuk ganggu wanita diamankan polres bandara baliexpress,in,https://twitter.com/baliexpressnews/status/1641996981131419649,bule diduga mabuk ganggu wanita diamankan polisi resor bandara baliexpress,bule diduga mabuk ganggu wanita diamankan polisi resor bandara baliexpress,bule duga mabuk ganggu wanita aman polisi resor bandara baliexpress,"['bule', 'duga', 'mabuk', 'ganggu', 'w', 'anita', 'aman', 'polisi', 'resor', 'bandara', 'baliexpress']",0
320,184,1.64199e+18,4/1/2023,9:12:53,4844627833.0,baliexpressnews,Koran Bali Express,bule diduga mabuk ganggu wanita diamankan polres bandara baliexpress,in,https://twitter.com/baliexpressnews/status/1641986965351563265,bule diduga mabuk ganggu wanita diamankan polisi resor bandara baliexpress,bule diduga mabuk ganggu wanita diamankan polisi resor bandara baliexpress,bule duga mabuk ganggu wanita aman polisi resor bandara baliexpress,"['bule', 'duga', 'mabuk', 'ganggu', 'w', 'anita', 'aman', 'polisi', 'resor', 'bandara', 'baliexpress']",0
321,185,1.64177e+18,3/31/2023,19:00:33,7.98478e+17,balipuspanews,Balipuspanews.com,mabuk dan ganggu penumpang di bandara ngurah rai polisi amankan bule amerika,in,https://twitter.com/balipuspanews/status/1641772467474792454,mabuk dan ganggu penumpang di bandara ngurah rai polisi amankan bule amerika,mabuk ganggu penumpang bandara ngurah rai polisi amankan bule amerika,mabuk ganggu tumpang bandara ngurah rai polisi aman bule amerika,"['mabuk', 'ganggu', 'tumpang', 'bandara', 'ngurah', 'rai', 'polisi', 'aman', 'bule', 'amerika']",0
322,186,1.64173e+18,3/31/2023,16:12:07,55507370.0,tvonenews,tvOnenews,gara gara mabuk bule as ganggu penumpang di bandara i gusti ngurah rai bali,in,https://twitter.com/tvOneNews/status/1641730079628881920,gara gara mabuk bule as ganggu penumpang di bandara i gusti ngurah rai bali,gara gara mabuk bule as ganggu penumpang bandara i gusti ngurah rai bali,gara gara mabuk bule as ganggu tumpang bandara i gusti ngurah rai bali,"['gara', 'gara', 'mabuk', 'bule', 'as', 'ganggu', 'tumpang', 'bandara', 'i', 'gusti', 'ngurah', 'rai', 'bali']",0
